timestamp,step,demand_units,capacity_units,processed_units,backlog_units,utilization,cycle_time_min,service_level_hourly,throughput_loss_units,labor_hours_used,headcount_used,backlog_in,required_units,required_capacity_units,uph,required_labor_hours,recommended_headcount,headcount_gap,labor_cost_impact
2025-01-01 10:00:00,pack,420.3613347508286,185.36342108181984,185.36342108181984,437.3158540955245,0.9999999946051924,49.99999946051925,185.36342108181984,437.3158540955245,2.059593544691403,3,202.31794042651583,622.6792751773444,655.451868607731,90,7.2827984591659165,8,5,110.0
2025-01-01 11:00:00,pack,394.57877457910695,167.4516217550784,167.4516217550784,664.443006919553,0.999999994028126,49.999999402812605,167.4516217550784,664.443006919553,1.8605735543833872,2,437.3158540955245,831.8946286746315,875.6785564996121,90,9.729761630776117,10,8,176.0
2025-01-01 12:00:00,pack,378.70576004405103,246.2448293568667,246.2448293568667,796.9039376067373,0.999999995939001,49.99999959390011,246.2448293568667,796.9039376067373,2.7360536291201454,3,664.443006919553,1043.148766963604,1098.051333645899,90,12.200570238281431,13,10,220.0
2025-01-01 13:00:00,pack,400.95233247153527,178.4622007478586,178.4622007478586,1019.394069330414,0.9999999943965726,49.99999943965727,178.4622007478586,1019.394069330414,1.982913319610503,2,796.9039376067373,1197.8562700782725,1260.9013369244974,90,14.010014699049808,15,13,286.0
2025-01-01 14:00:00,pack,383.3105027234081,173.7999009565151,173.7999009565151,1228.9046710973068,0.9999999942462569,49.99999942462569,173.7999009565151,1228.904671097307,1.931109989171168,2,1019.394069330414,1402.7045720538222,1476.5311284777076,90,16.405901245242294,17,15,330.0
2025-01-01 15:00:00,pack,523.2244421648901,221.45867197915,221.45867197915,1530.6704412830468,0.9999999954844848,49.99999954844849,221.45867197915,1530.6704412830468,2.460651883538868,3,1228.9046710973068,1752.1291132621968,1844.3464350128388,90,20.49273793911223,21,18,396.0
2025-01-01 16:00:00,pack,438.42475970348994,189.024100901466,189.024100901466,1780.0711000850708,0.9999999947096694,49.99999947096694,189.024100901466,1780.0711000850708,2.100267764457758,3,1530.6704412830468,1969.0952009865368,2072.731790512144,90,23.0303529720199,24,21,462.0
2025-01-01 17:00:00,pack,385.6915795576485,189.23560173070376,189.23560173070376,1976.527077912016,0.999999994715582,49.99999947155821,189.23560173070376,1976.527077912016,2.1026177736454,3,1780.0711000850708,2165.7626796427194,2279.7501890975996,90,25.330557375189358,26,23,506.0
2025-01-01 18:00:00,pack,457.077831461076,180.3728784385809,180.3728784385809,2253.232030934511,0.9999999944559292,49.99999944559293,180.3728784385809,2253.2320309345114,2.0041430714937536,3,1976.527077912016,2433.604909373092,2561.6893782874654,90,28.463214998047228,29,26,572.0
2025-01-01 19:00:00,pack,429.8347270907623,250.44196910720032,250.44196910720032,2432.624788918073,0.999999996007059,49.99999960070591,250.44196910720032,2432.624788918073,2.782688514716798,3,2253.232030934511,2683.0667580252734,2824.2807979213408,90,31.380897406004927,32,29,638.0
2025-01-01 20:00:00,pack,227.21832730905777,162.380025793128,162.380025793128,2497.463090434003,0.9999999938416072,49.99999938416071,162.380025793128,2497.463090434003,1.8042224887656169,2,2432.624788918073,2659.843116227131,2799.8348591864537,90,31.1092758675242,32,30,660.0
2025-01-01 21:00:00,pack,277.87079006089783,188.58114722287547,188.58114722287547,2586.752733272025,0.999999994697243,49.9999994697243,188.58114722287547,2586.752733272025,2.095346056972549,3,2497.463090434003,2775.3338804949008,2921.4040847314745,90,32.46004502523811,33,30,660.0
2025-01-01 22:00:00,pack,273.20541486093083,228.77198585650035,228.77198585650035,2631.1861622764554,0.9999999956288356,49.99999956288355,228.77198585650035,2631.1861622764554,2.5419109257176604,3,2586.752733272025,2859.958148132956,3010.4822611925856,90,33.44980253047537,34,31,682.0
2025-01-01 23:00:00,pack,243.91357135282232,210.38772031407007,210.38772031407007,2664.7120133152075,0.9999999952468708,49.99999952468709,210.38772031407007,2664.7120133152075,2.337641310849209,3,2631.1861622764554,2875.0997336292776,3026.420772241345,90,33.62689709571609,34,31,682.0
2025-01-02 00:00:00,pack,189.78825816810968,216.80860285859228,216.80860285859228,2637.691668624725,0.999999995387637,49.9999995387637,216.80860285859228,2637.691668624725,2.408984449440087,3,2664.7120133152075,2854.500271483317,3004.737127877176,90,33.385967716568985,34,31,682.0
2025-01-02 01:00:00,pack,186.6763662094629,200.529845761186,200.529845761186,2623.838189073002,0.9999999950132112,49.99999950132113,200.529845761186,2623.8381890730016,2.2281093725897403,3,2637.691668624725,2824.3680348341877,2973.018984035987,90,33.03354390002715,34,31,682.0
2025-01-02 02:00:00,pack,187.80990634881104,162.99673994392924,162.99673994392924,2648.651355477884,0.999999993864908,49.99999938649081,162.99673994392924,2648.651355477884,1.8110748681428264,2,2623.838189073002,2811.648095421813,2959.6295741282247,90,32.884772680482804,33,31,682.0
2025-01-02 03:00:00,pack,200.6754031286964,157.25900806542933,157.25900806542933,2692.067750541151,0.9999999936410638,49.99999936410639,157.25900806542933,2692.067750541151,1.7473222924234115,2,2648.651355477884,2849.3267586065804,2999.291324849032,90,33.32545879470637,34,32,704.0
2025-01-02 04:00:00,pack,188.66347306585035,182.1695397330504,182.1695397330504,2698.56168387395,0.9999999945106082,49.99999945106082,182.1695397330504,2698.56168387395,2.024105974543827,3,2692.067750541151,2880.731223607001,3032.348656428422,90,33.69276247484066,34,31,682.0
2025-01-02 05:00:00,pack,190.48873826011825,203.01403780939577,203.01403780939577,2686.036384324673,0.9999999950742324,49.99999950742324,203.01403780939577,2686.036384324673,2.255711506152048,3,2698.56168387395,2889.0504221340684,3041.105707509546,90,33.79006304132759,34,31,682.0
2025-01-02 06:00:00,pack,167.14240436181132,204.2028324002352,204.2028324002352,2648.975956286249,0.9999999951029084,49.999999510290834,204.2028324002352,2648.9759562862487,2.268920334792387,3,2686.036384324673,2853.178788686484,3003.3460933541937,90,33.37051177759647,34,31,682.0
2025-01-02 07:00:00,pack,176.58133721992348,190.46404130212443,190.46404130212443,2635.0932522040484,0.9999999947496652,49.99999947496653,190.46404130212443,2635.0932522040484,2.1162671020650814,3,2648.975956286249,2825.5572935061728,2974.270835269656,90,33.04745335802448,34,31,682.0
2025-01-02 08:00:00,pack,181.9713819444553,186.406437434238,186.406437434238,2630.6581967142656,0.9999999946353784,49.999999463537854,186.406437434238,2630.6581967142656,2.07118261514506,3,2635.0932522040484,2817.0646341485035,2965.33119384053,90,32.948124009915624,33,30,660.0
2025-01-02 09:00:00,pack,237.92562711656308,214.3985916994584,214.3985916994584,2654.1852321313704,0.9999999953357904,49.99999953357904,214.3985916994584,2654.1852321313704,2.3822065479694654,3,2630.6581967142656,2868.583823830829,3019.561919821925,90,33.55068762523597,34,31,682.0
2025-01-02 10:00:00,pack,364.8562444813029,205.27414761321427,205.27414761321427,2813.767328999459,0.999999995128466,49.9999995128466,205.27414761321427,2813.767328999459,2.2808238370265603,3,2654.1852321313704,3019.0414766126733,3177.938396434393,90,35.31042623471074,36,33,726.0
2025-01-02 11:00:00,pack,394.69109997250257,156.49630021587666,156.49630021587666,3051.962128756085,0.9999999936100726,49.99999936100727,156.49630021587666,3051.962128756085,1.7388477608558768,2,2813.767328999459,3208.4584289719614,3377.324662075749,90,37.525829161665776,38,36,792.0
2025-01-02 12:00:00,pack,346.19065028167324,171.2690167560089,171.2690167560089,3226.883762281749,0.9999999941612324,49.999999416123245,171.2690167560089,3226.883762281749,1.902989053922443,2,3051.962128756085,3398.152779037758,3577.0029253029033,90,39.74447650620474,40,38,836.0
2025-01-02 13:00:00,pack,343.0191621456573,214.78647518605257,214.78647518605257,3355.116449241354,0.9999999953442134,49.99999953442134,214.78647518605257,3355.116449241354,2.386516364439291,3,3226.883762281749,3569.9029244274066,3757.792552028849,90,41.753250114173326,42,39,858.0
2025-01-02 14:00:00,pack,322.59179091134047,113.73677092172122,113.73677092172122,3563.971469230973,0.9999999912077688,49.99999912077688,113.73677092172122,3563.971469230973,1.2637418850886593,2,3355.116449241354,3677.7082401526945,3871.271831739679,90,43.01413098583942,44,42,924.0
2025-01-02 15:00:00,pack,448.4081506392088,139.7052759620621,139.7052759620621,3872.67434390812,0.9999999928420744,49.99999928420743,139.7052759620621,3872.67434390812,1.5522808267753476,2,3563.971469230973,4012.379619870182,4223.557494600192,90,46.92841608524195,47,45,990.0
2025-01-02 16:00:00,pack,377.9457214618111,231.0668281307742,231.0668281307742,4019.553237239157,0.9999999956722476,49.999999567224776,231.0668281307742,4019.553237239157,2.5674091729262782,3,3872.67434390812,4250.620065369932,4474.336910915717,90,49.71485401334293,50,47,1034.0
2025-01-02 17:00:00,pack,392.7666491040628,171.0950541005824,171.0950541005824,4241.224832242638,0.9999999941552956,49.99999941552957,171.0950541005824,4241.224832242638,1.901056135550292,2,4019.553237239157,4412.31988634322,4644.547248782337,90,51.60607996862508,52,50,1100.0
2025-01-02 18:00:00,pack,240.7832073061273,180.92522104741136,180.92522104741136,4301.082818501353,0.9999999944728548,49.99999944728548,180.92522104741136,4301.082818501353,2.01028021152368,3,4241.224832242638,4482.008039548765,4717.903199525016,90,52.42114607893189,53,50,1100.0
2025-01-02 19:00:00,pack,379.1810197351813,205.95879396908248,205.95879396908248,4474.305044267452,0.99999999514466,49.99999951446598,205.95879396908248,4474.305044267452,2.288431018673905,3,4301.082818501353,4680.263838236535,4926.593513933195,90,54.739927324369646,55,52,1144.0
2025-01-02 20:00:00,pack,200.86099840051696,141.22651491803555,141.22651491803555,4533.939527749933,0.9999999929191768,49.99999929191768,141.22651491803555,4533.939527749933,1.569183481653912,2,4474.305044267452,4675.166042667969,4921.227413334705,90,54.680303985048894,55,53,1166.0
2025-01-02 21:00:00,pack,181.8319582803856,175.18731724645107,175.18731724645107,4540.584168783867,0.9999999942918244,49.99999942918244,175.18731724645107,4540.584168783867,1.946525725554726,2,4533.939527749933,4715.771486030319,4963.969985295073,90,55.15522144599835,56,54,1188.0
2025-01-02 22:00:00,pack,195.1724581936533,211.8893563086092,211.8893563086092,4523.867270668911,0.9999999952805558,49.99999952805559,211.8893563086092,4523.867270668911,2.354326155047589,3,4540.584168783867,4735.756626977521,4985.006975765811,90,55.38896578196495,56,53,1166.0
2025-01-02 23:00:00,pack,144.23449772207965,177.04494844614635,177.04494844614635,4491.056819944845,0.9999999943517168,49.9999994351717,177.04494844614635,4491.056819944845,1.9671660719886697,2,4523.867270668911,4668.101768390991,4913.791335148412,90,54.597680895008125,55,53,1166.0
2025-01-03 00:00:00,pack,180.2565785820697,226.2324311366111,226.2324311366111,4445.080967390304,0.9999999955797672,49.99999955797673,226.2324311366111,4445.080967390304,2.5136936513657493,3,4491.056819944845,4671.313398526915,4917.171998449385,90,54.63524382015712,55,52,1144.0
2025-01-03 01:00:00,pack,191.1701631756841,97.91676586036454,97.91676586036454,4538.334364705624,0.9999999897872444,49.999998978724456,97.91676586036454,4538.334364705624,1.087964053026672,2,4445.080967390304,4636.251130565988,4880.264347964198,90,54.225158819322665,55,53,1166.0
2025-01-03 02:00:00,pack,211.3436119793,218.42004125464044,218.42004125464044,4531.2579354302825,0.9999999954216656,49.99999954216656,218.42004125464044,4531.2579354302825,2.4268893203083457,3,4538.334364705624,4749.677976684923,4999.661028089393,90,55.55178858375116,56,53,1166.0
2025-01-03 03:00:00,pack,185.9034681650434,186.87376932654823,186.87376932654823,4530.287634268778,0.9999999946487942,49.99999946487943,186.87376932654823,4530.287634268778,2.076375191668589,3,4531.2579354302825,4717.161403595326,4965.433056416133,90,55.17147779160728,56,53,1166.0
2025-01-03 04:00:00,pack,166.56671671351398,220.6183792337044,220.6183792337044,4476.235971748588,0.999999995467286,49.999999546728624,220.6183792337044,4476.235971748588,2.4513152975821013,3,4530.287634268778,4696.854350982292,4944.057211560308,90,54.93396840695933,55,52,1144.0
2025-01-03 05:00:00,pack,174.82784760964046,246.3906459967908,246.3906459967908,4404.673173361437,0.9999999959414044,49.99999959414045,246.3906459967908,4404.673173361437,2.737673813990189,3,4476.235971748588,4651.063819358228,4895.85665195603,90,54.39840663952915,55,52,1144.0
2025-01-03 06:00:00,pack,208.76291015553528,173.92005919752862,173.92005919752862,4439.516024319443,0.999999994250232,49.999999425023205,173.92005919752862,4439.516024319443,1.9324450807231504,2,4404.673173361437,4613.436083516972,4856.248508965234,90,53.95831616674353,54,52,1144.0
2025-01-03 07:00:00,pack,194.12968742144471,222.18309540797395,222.18309540797395,4411.462616332914,0.9999999954992076,49.999999549920766,222.18309540797395,4411.462616332914,2.468701032658588,3,4439.516024319443,4633.645711740888,4877.521801832514,90,54.194686084864756,55,52,1144.0
2025-01-03 08:00:00,pack,186.29415446245017,229.20817382,229.20817382,4368.548596975364,0.999999995637154,49.99999956371539,229.20817382,4368.548596975364,2.546757458591584,3,4411.462616332914,4597.756770795364,4839.743969258278,90,53.7749323942594,54,51,1122.0
2025-01-03 09:00:00,pack,201.1262053840505,161.61888204694768,161.61888204694768,4408.055920312466,0.9999999938126042,49.99999938126042,161.61888204694768,4408.055920312466,1.7957653361242485,2,4368.548596975364,4569.674802359414,4810.184002483594,90,53.44648832263451,54,52,1144.0
2025-01-03 10:00:00,pack,378.2990304136111,191.65676125115817,191.65676125115817,4594.698189474919,0.999999994782339,49.9999994782339,191.65676125115817,4594.698189474919,2.129519545795985,3,4408.055920312466,4786.354950726077,5038.268369185344,90,55.9807590356065,56,53,1166.0
2025-01-03 11:00:00,pack,402.7647491594928,199.2680071411043,199.2680071411043,4798.194931493307,0.999999994981633,49.99999949816329,199.2680071411043,4798.194931493307,2.214088943633504,3,4594.698189474919,4997.462938634411,5260.4873038256965,90,58.44985828195376,59,56,1232.0
2025-01-03 12:00:00,pack,344.4005371481679,174.23299844866457,174.23299844866457,4968.362470192811,0.9999999942605592,49.99999942605591,174.23299844866457,4968.362470192811,1.935922183474916,2,4798.194931493307,5142.595468641475,5413.258388043659,90,60.14731475440382,61,59,1298.0
2025-01-03 13:00:00,pack,345.1655416444863,222.8788602086561,222.8788602086561,5090.649151628641,0.9999999955132578,49.999999551325786,222.8788602086561,5090.649151628641,2.476431752580271,3,4968.362470192811,5313.5280118372975,5593.187380881366,90,62.14652576372045,63,60,1320.0
2025-01-03 14:00:00,pack,347.6551113904226,119.21073671330282,119.21073671330282,5319.093526305761,0.999999991611494,49.99999916114939,119.21073671330282,5319.093526305761,1.3245637265415455,2,5090.649151628641,5438.304263019064,5724.530803177962,90,63.60589710635628,64,62,1364.0
2025-01-03 15:00:00,pack,318.7500920537876,162.84870506070885,162.84870506070885,5474.99491329884,0.999999993859331,49.99999938593311,162.84870506070885,5474.99491329884,1.80943003612532,2,5319.093526305761,5637.843618359549,5934.572229852157,90,65.93969071013852,66,64,1408.0
2025-01-03 16:00:00,pack,358.9428527869131,125.5941552434212,125.5941552434212,5708.343610842331,0.9999999920378462,49.99999920378463,125.5941552434212,5708.343610842332,1.3954905983103405,2,5474.99491329884,5833.9377660857535,6140.98712219553,90,68.23318948847046,69,67,1474.0
2025-01-03 17:00:00,pack,375.692695268959,175.47524632021708,175.47524632021708,5908.561059791074,0.9999999943011906,49.99999943011906,175.47524632021708,5908.561059791074,1.9497249374499128,2,5708.343610842331,6084.03630611129,6404.248743275043,90,71.15831857907472,72,70,1540.0
2025-01-03 18:00:00,pack,365.390123753953,196.4901482859952,196.4901482859952,6077.461035259032,0.9999999949106864,49.99999949106864,196.4901482859952,6077.461035259032,2.1832238455863484,3,5908.561059791074,6273.951183545027,6604.159140573713,90,73.3795451910463,74,71,1562.0
2025-01-03 19:00:00,pack,350.5334272272587,204.6678376934371,204.6678376934371,6223.326624792853,0.9999999951140344,49.99999951140346,204.6678376934371,6223.326624792853,2.2740870602150003,3,6077.461035259032,6427.99446248629,6766.309960511885,90,75.1812209481185,76,73,1606.0
2025-01-03 20:00:00,pack,151.86658099325828,203.5512982467365,203.5512982467365,6171.641907539375,0.9999999950872336,49.99999950872336,203.5512982467365,6171.641907539375,2.261681066500616,3,6223.326624792853,6375.193205786111,6710.72969030117,90,74.56366239708342,75,72,1584.0
2025-01-03 21:00:00,pack,174.09604986758237,158.13556484682763,158.13556484682763,6187.602392560129,0.999999993676312,49.99999936763119,158.13556484682763,6187.602392560129,1.757061812108509,2,6171.641907539375,6345.737957406957,6679.724165691534,90,74.2191565719153,75,73,1606.0
2025-01-03 22:00:00,pack,195.20207500182943,126.4218348266764,126.4218348266764,6256.382632735282,0.999999992089974,49.99999920899741,126.4218348266764,6256.382632735282,1.404687038022104,2,6187.602392560129,6382.8044675619585,6718.741544802062,90,74.65268300165977,75,73,1606.0
2025-01-03 23:00:00,pack,172.4043744526282,198.005502925648,198.005502925648,6230.7815042622615,0.9999999949496352,49.99999949496355,198.005502925648,6230.7815042622615,2.200061119173188,3,6256.382632735282,6428.78700718791,6767.144218092537,90,75.1904904766894,76,73,1606.0
2025-01-04 00:00:00,pack,84.0746943114155,212.6564541003087,212.6564541003087,6102.199744473368,0.99999999529758,49.99999952975799,212.6564541003087,6102.199744473368,2.3628494637495474,3,6230.7815042622615,6314.856198573677,6647.2170511301865,90,73.85796641413579,74,71,1562.0
2025-01-04 01:00:00,pack,95.1763659176106,250.11726200727608,250.11726200727608,5947.258848383703,0.9999999960018754,49.99999960018755,250.11726200727608,5947.258848383703,2.7790806580910603,3,6102.199744473368,6197.376110390978,6523.553800411556,90,72.48393031030696,73,70,1540.0
2025-01-04 02:00:00,pack,102.181868859227,198.4501483391885,198.4501483391885,5850.9905689037405,0.9999999949609512,49.99999949609512,198.4501483391885,5850.9905689037405,2.2050016237131875,3,5947.258848383703,6049.440717242929,6367.832333939926,90,70.75369181318038,71,68,1496.0
2025-01-04 03:00:00,pack,99.80393126397188,111.2155205837075,111.2155205837075,5839.5789795840055,0.9999999910084494,49.99999910084494,111.2155205837075,5839.5789795840055,1.235727992755328,2,5850.9905689037405,5950.794500167713,6263.9942107028555,90,69.59993490114357,70,68,1496.0
2025-01-04 04:00:00,pack,93.54994085343712,162.95439240248157,162.95439240248157,5770.1745280349605,0.9999999938633136,49.99999938633138,162.95439240248157,5770.1745280349605,1.810604339909747,2,5839.5789795840055,5933.1289204374425,6245.398863618361,90,69.39331993583379,70,68,1496.0
2025-01-04 05:00:00,pack,100.11766798426572,182.8669812582808,182.8669812582808,5687.425214760945,0.9999999945315444,49.99999945315444,182.8669812582808,5687.425214760945,2.0318553247380606,3,5770.1745280349605,5870.292196019226,6179.254943178133,90,68.65838749466384,69,66,1452.0
2025-01-04 06:00:00,pack,71.06872009705248,139.3454083068956,139.3454083068956,5619.148526551102,0.9999999928235884,49.99999928235886,139.3454083068956,5619.148526551102,1.5482822973179255,2,5687.425214760945,5758.493934857997,6061.572563008419,90,67.35080550730682,68,66,1452.0
2025-01-04 07:00:00,pack,94.68314086101424,180.6577338545077,180.6577338545077,5533.1739335576085,0.999999994464671,49.99999944646711,180.6577338545077,5533.1739335576085,2.0073081316355514,3,5619.148526551102,5713.831667412116,6014.559649907491,90,66.82843981198945,67,64,1408.0
2025-01-04 08:00:00,pack,91.69671808054676,144.67868477736522,144.67868477736522,5480.19196686079,0.999999993088132,49.9999993088132,144.67868477736522,5480.19196686079,1.607540924109159,2,5533.1739335576085,5624.870651638155,5920.916475408585,90,65.78796010689584,66,64,1408.0
2025-01-04 09:00:00,pack,116.97284961402136,129.51260951957622,129.51260951957622,5467.652206955235,0.999999992278744,49.99999922787442,129.51260951957622,5467.652206955235,1.439028978672747,2,5480.19196686079,5597.164816474811,5891.752438394538,90,65.46391525478471,66,64,1408.0
2025-01-04 10:00:00,pack,160.6235246613,173.43270648007766,173.43270648007766,5454.843025136457,0.9999999942340748,49.9999994234075,173.43270648007766,5454.843025136457,1.9270300505894176,2,5467.652206955235,5628.275731616534,5924.500770122668,90,65.82778560327647,66,64,1408.0
2025-01-04 11:00:00,pack,174.0441640201174,202.82579237074668,202.82579237074668,5426.061396785827,0.9999999950696606,49.99999950696606,202.82579237074668,5426.061396785827,2.253619890190298,3,5454.843025136457,5628.887189156574,5925.144409638499,90,65.83493715337292,66,63,1386.0
2025-01-04 12:00:00,pack,167.24066300252196,207.7145549410916,207.7145549410916,5385.587504847257,0.9999999951857008,49.9999995185701,207.7145549410916,5385.587504847257,2.30793947370169,3,5426.061396785827,5593.302059788349,5887.6863787245775,90,65.41873681450934,66,63,1386.0
2025-01-04 13:00:00,pack,141.58087212140185,194.4060406443211,194.4060406443211,5332.762336324337,0.999999994856127,49.99999948561271,194.4060406443211,5332.762336324337,2.1600670942694893,3,5385.587504847257,5527.168376968659,5818.071975756483,90,64.64524345679155,65,62,1364.0
2025-01-04 14:00:00,pack,196.2106358004272,157.97783947493016,157.97783947493016,5370.995132649835,0.9999999936699984,49.99999936699983,157.97783947493016,5370.995132649835,1.755309307995787,2,5332.762336324337,5528.972972124765,5819.971549605016,90,64.66634983265185,65,63,1386.0
2025-01-04 15:00:00,pack,184.6441959836658,232.5826430134977,232.5826430134977,5323.056685620003,0.9999999957004532,49.99999957004532,232.5826430134977,5323.056685620003,2.584251560324957,3,5370.995132649835,5555.639328633501,5848.04139856158,90,64.97823703981491,65,62,1364.0
2025-01-04 16:00:00,pack,179.11746812274262,220.1799950962473,220.1799950962473,5281.994158646498,0.9999999954582612,49.99999954582614,220.1799950962473,5281.994158646498,2.4464443627755883,3,5323.056685620003,5502.174153742746,5791.762267097628,90,64.35291336383017,65,62,1364.0
2025-01-04 17:00:00,pack,164.89172514645074,161.63440777162575,161.63440777162575,5285.251476021324,0.9999999938131984,49.99999938131985,161.63440777162575,5285.251476021324,1.79593784417431,2,5281.994158646498,5446.885883792949,5733.564088203105,90,63.70626693885376,64,62,1364.0
2025-01-04 18:00:00,pack,193.33476741335,154.39834219868757,154.39834219868757,5324.187901235986,0.9999999935232464,49.99999935232466,154.39834219868757,5324.187901235987,1.7155371164794495,2,5285.251476021324,5478.5862434346745,5766.932887825974,90,64.07703137498825,65,63,1386.0
2025-01-04 19:00:00,pack,148.7466855664244,168.42160461493475,168.42160461493475,5304.512982187475,0.9999999940625196,49.99999940625195,168.42160461493475,5304.512982187475,1.8713511415953727,2,5324.187901235986,5472.93458680241,5760.983775581485,90,64.01093012856172,65,63,1386.0
2025-01-04 20:00:00,pack,97.5731303587933,171.9267172725957,171.9267172725957,5230.159395273673,0.9999999941835684,49.99999941835685,171.9267172725957,5230.159395273673,1.9102968373588765,2,5304.512982187475,5402.086112546269,5686.406434259231,90,63.18229301196598,64,62,1364.0
2025-01-04 21:00:00,pack,119.29818127790116,180.76734931161425,180.76734931161425,5168.690227239959,0.9999999944680276,49.99999944680276,180.76734931161425,5168.690227239959,2.0085260811454244,3,5230.159395273673,5349.457576551574,5631.007975317446,90,62.5667545861188,63,60,1320.0
2025-01-04 22:00:00,pack,92.93886274322152,167.52750391939946,167.52750391939946,5094.101586063782,0.999999994030831,49.9999994030831,167.52750391939946,5094.101586063782,1.861416689533142,2,5168.690227239959,5261.629089983181,5538.556936824401,90,61.539520836498674,62,60,1320.0
2025-01-04 23:00:00,pack,81.6370177349627,163.90418835761622,163.90418835761622,5011.834415441128,0.9999999938988748,49.99999938988748,163.90418835761622,5011.834415441128,1.8211576281828727,2,5094.101586063782,5175.738603798744,5448.145898735521,90,60.53495375778408,61,59,1298.0
2025-01-05 00:00:00,pack,88.13192113513435,188.38990868596449,188.38990868596449,4911.576427890298,0.99999999469186,49.99999946918601,188.38990868596449,4911.576427890298,2.0932211843638147,3,5011.834415441128,5099.966336576263,5368.385617448697,90,59.64872841999966,60,57,1254.0
2025-01-05 01:00:00,pack,81.39775759416912,205.52142076000823,205.52142076000823,4787.452764724459,0.9999999951343272,49.99999951343271,205.52142076000823,4787.452764724459,2.2835713164048546,3,4911.576427890298,4992.974185484467,5255.762300509966,90,58.39735824569564,59,56,1232.0
2025-01-05 02:00:00,pack,84.58577968998071,230.33247171854296,230.33247171854296,4641.706072695896,0.9999999956584498,49.99999956584497,230.33247171854296,4641.706072695896,2.559249657325481,3,4787.452764724459,4872.0385444144395,5128.46162569941,90,56.98290631907227,57,54,1188.0
2025-01-05 03:00:00,pack,93.75202105057528,205.48458227535943,205.48458227535943,4529.973511471112,0.9999999951334548,49.999999513345486,205.48458227535943,4529.973511471112,2.283161999913305,3,4641.706072695896,4735.458093746472,4984.692730259444,90,55.38547416526633,56,53,1166.0
2025-01-05 04:00:00,pack,89.17433056371996,226.7893912012292,226.7893912012292,4392.358450833603,0.9999999955906228,49.99999955906228,226.7893912012292,4392.358450833603,2.5198820964594124,3,4529.973511471112,4619.147842034832,4862.260886352455,90,54.025120359192606,55,52,1144.0
2025-01-05 05:00:00,pack,109.95372068005815,252.2592792131273,252.2592792131273,4250.052892300533,0.9999999960358248,49.99999960358249,252.2592792131273,4250.052892300533,2.802880849002739,3,4392.358450833603,4502.31217151366,4739.27597001438,90,52.65862130395287,53,50,1100.0
