timestamp,step,demand_units,capacity_units,processed_units,backlog_units,utilization,cycle_time_min,service_level_hourly,throughput_loss_units,labor_hours_used,headcount_used,backlog_change,is_bottleneck,bottleneck_step
2025-01-02 10:00:00,pack,364.8562444813029,205.27414761321427,205.27414761321427,2813.767328999459,0.999999995128466,49.9999995128466,205.27414761321427,2813.767328999459,2.2808238370265603,3,159.58209686808868,True,ship
2025-01-02 11:00:00,pack,394.69109997250257,156.49630021587666,156.49630021587666,3051.962128756085,0.9999999936100726,49.99999936100727,156.49630021587666,3051.962128756085,1.7388477608558768,2,238.1947997566258,True,receive
2025-01-02 12:00:00,pack,346.19065028167324,171.2690167560089,171.2690167560089,3226.883762281749,0.9999999941612324,49.999999416123245,171.2690167560089,3226.883762281749,1.902989053922443,2,174.92163352566422,True,ship
2025-01-02 13:00:00,pack,343.0191621456573,214.78647518605257,214.78647518605257,3355.116449241354,0.9999999953442134,49.99999953442134,214.78647518605257,3355.116449241354,2.386516364439291,3,128.23268695960496,True,receive
2025-01-02 14:00:00,pack,322.59179091134047,113.73677092172122,113.73677092172122,3563.971469230973,0.9999999912077688,49.99999912077688,113.73677092172122,3563.971469230973,1.2637418850886593,2,208.855019989619,True,receive
2025-01-02 15:00:00,pack,448.4081506392088,139.7052759620621,139.7052759620621,3872.67434390812,0.9999999928420744,49.99999928420743,139.7052759620621,3872.67434390812,1.5522808267753476,2,308.70287467714707,True,receive
2025-01-02 16:00:00,pack,377.9457214618111,231.0668281307742,231.0668281307742,4019.553237239157,0.9999999956722476,49.999999567224776,231.0668281307742,4019.553237239157,2.5674091729262782,3,146.87889333103703,True,ship
2025-01-02 17:00:00,pack,392.7666491040628,171.0950541005824,171.0950541005824,4241.224832242638,0.9999999941552956,49.99999941552957,171.0950541005824,4241.224832242638,1.901056135550292,2,221.67159500348043,True,ship
2025-01-02 18:00:00,pack,240.7832073061273,180.92522104741136,180.92522104741136,4301.082818501353,0.9999999944728548,49.99999944728548,180.92522104741136,4301.082818501353,2.01028021152368,3,59.857986258715755,True,receive
2025-01-02 19:00:00,pack,379.1810197351813,205.95879396908248,205.95879396908248,4474.305044267452,0.99999999514466,49.99999951446598,205.95879396908248,4474.305044267452,2.288431018673905,3,173.22222576609875,True,ship
2025-01-02 20:00:00,pack,200.86099840051696,141.22651491803555,141.22651491803555,4533.939527749933,0.9999999929191768,49.99999929191768,141.22651491803555,4533.939527749933,1.569183481653912,2,59.6344834824813,True,receive
2025-01-02 21:00:00,pack,181.8319582803856,175.18731724645107,175.18731724645107,4540.584168783867,0.9999999942918244,49.99999942918244,175.18731724645107,4540.584168783867,1.946525725554726,2,6.644641033934022,True,ship
2025-01-02 22:00:00,pack,195.1724581936533,211.8893563086092,211.8893563086092,4523.867270668911,0.9999999952805558,49.99999952805559,211.8893563086092,4523.867270668911,2.354326155047589,3,-16.716898114956166,True,ship
2025-01-02 23:00:00,pack,144.23449772207965,177.04494844614635,177.04494844614635,4491.056819944845,0.9999999943517168,49.9999994351717,177.04494844614635,4491.056819944845,1.9671660719886697,2,-32.81045072406596,True,receive
2025-01-03 00:00:00,pack,180.2565785820697,226.2324311366111,226.2324311366111,4445.080967390304,0.9999999955797672,49.99999955797673,226.2324311366111,4445.080967390304,2.5136936513657493,3,-45.975852554541234,True,receive
2025-01-03 01:00:00,pack,191.1701631756841,97.91676586036454,97.91676586036454,4538.334364705624,0.9999999897872444,49.999998978724456,97.91676586036454,4538.334364705624,1.087964053026672,2,93.25339731531949,True,receive
2025-01-03 02:00:00,pack,211.3436119793,218.42004125464044,218.42004125464044,4531.2579354302825,0.9999999954216656,49.99999954216656,218.42004125464044,4531.2579354302825,2.4268893203083457,3,-7.07642927534107,True,pick
2025-01-03 03:00:00,pack,185.9034681650434,186.87376932654823,186.87376932654823,4530.287634268778,0.9999999946487942,49.99999946487943,186.87376932654823,4530.287634268778,2.076375191668589,3,-0.9703011615047217,True,receive
2025-01-03 04:00:00,pack,166.56671671351398,220.6183792337044,220.6183792337044,4476.235971748588,0.999999995467286,49.999999546728624,220.6183792337044,4476.235971748588,2.4513152975821013,3,-54.05166252018989,True,receive
2025-01-03 05:00:00,pack,174.82784760964046,246.3906459967908,246.3906459967908,4404.673173361437,0.9999999959414044,49.99999959414045,246.3906459967908,4404.673173361437,2.737673813990189,3,-71.5627983871509,True,receive
2025-01-03 06:00:00,pack,208.76291015553528,173.92005919752862,173.92005919752862,4439.516024319443,0.999999994250232,49.999999425023205,173.92005919752862,4439.516024319443,1.9324450807231504,2,34.84285095800624,True,pick
2025-01-03 07:00:00,pack,194.12968742144471,222.18309540797395,222.18309540797395,4411.462616332914,0.9999999954992076,49.999999549920766,222.18309540797395,4411.462616332914,2.468701032658588,3,-28.053407986529237,True,pick
2025-01-03 08:00:00,pack,186.29415446245017,229.20817382,229.20817382,4368.548596975364,0.999999995637154,49.99999956371539,229.20817382,4368.548596975364,2.546757458591584,3,-42.91401935755039,True,pack
2025-01-03 09:00:00,pack,201.1262053840505,161.61888204694768,161.61888204694768,4408.055920312466,0.9999999938126042,49.99999938126042,161.61888204694768,4408.055920312466,1.7957653361242485,2,39.50732333710221,True,receive
2025-01-03 10:00:00,pack,378.2990304136111,191.65676125115817,191.65676125115817,4594.698189474919,0.999999994782339,49.9999994782339,191.65676125115817,4594.698189474919,2.129519545795985,3,186.64226916245298,True,receive
2025-01-03 11:00:00,pack,402.7647491594928,199.2680071411043,199.2680071411043,4798.194931493307,0.999999994981633,49.99999949816329,199.2680071411043,4798.194931493307,2.214088943633504,3,203.49674201838843,True,ship
2025-01-03 12:00:00,pack,344.4005371481679,174.23299844866457,174.23299844866457,4968.362470192811,0.9999999942605592,49.99999942605591,174.23299844866457,4968.362470192811,1.935922183474916,2,170.1675386995039,True,receive
2025-01-03 13:00:00,pack,345.1655416444863,222.8788602086561,222.8788602086561,5090.649151628641,0.9999999955132578,49.999999551325786,222.8788602086561,5090.649151628641,2.476431752580271,3,122.28668143583036,True,pack
2025-01-03 14:00:00,pack,347.6551113904226,119.21073671330282,119.21073671330282,5319.093526305761,0.999999991611494,49.99999916114939,119.21073671330282,5319.093526305761,1.3245637265415455,2,228.4443746771194,True,receive
2025-01-03 15:00:00,pack,318.7500920537876,162.84870506070885,162.84870506070885,5474.99491329884,0.999999993859331,49.99999938593311,162.84870506070885,5474.99491329884,1.80943003612532,2,155.90138699307954,True,receive
2025-01-03 16:00:00,pack,358.9428527869131,125.5941552434212,125.5941552434212,5708.343610842331,0.9999999920378462,49.99999920378463,125.5941552434212,5708.343610842332,1.3954905983103405,2,233.34869754349074,True,receive
2025-01-03 17:00:00,pack,375.692695268959,175.47524632021708,175.47524632021708,5908.561059791074,0.9999999943011906,49.99999943011906,175.47524632021708,5908.561059791074,1.9497249374499128,2,200.21744894874246,True,ship
2025-01-03 18:00:00,pack,365.390123753953,196.4901482859952,196.4901482859952,6077.461035259032,0.9999999949106864,49.99999949106864,196.4901482859952,6077.461035259032,2.1832238455863484,3,168.89997546795803,True,ship
2025-01-03 19:00:00,pack,350.5334272272587,204.6678376934371,204.6678376934371,6223.326624792853,0.9999999951140344,49.99999951140346,204.6678376934371,6223.326624792853,2.2740870602150003,3,145.86558953382155,True,receive
2025-01-03 20:00:00,pack,151.86658099325828,203.5512982467365,203.5512982467365,6171.641907539375,0.9999999950872336,49.99999950872336,203.5512982467365,6171.641907539375,2.261681066500616,3,-51.684717253478084,True,ship
2025-01-03 21:00:00,pack,174.09604986758237,158.13556484682763,158.13556484682763,6187.602392560129,0.999999993676312,49.99999936763119,158.13556484682763,6187.602392560129,1.757061812108509,2,15.960485020754277,True,receive
2025-01-03 22:00:00,pack,195.20207500182943,126.4218348266764,126.4218348266764,6256.382632735282,0.999999992089974,49.99999920899741,126.4218348266764,6256.382632735282,1.404687038022104,2,68.78024017515236,True,receive
2025-01-03 23:00:00,pack,172.4043744526282,198.005502925648,198.005502925648,6230.7815042622615,0.9999999949496352,49.99999949496355,198.005502925648,6230.7815042622615,2.200061119173188,3,-25.601128473020253,True,receive
2025-01-04 00:00:00,pack,84.0746943114155,212.6564541003087,212.6564541003087,6102.199744473368,0.99999999529758,49.99999952975799,212.6564541003087,6102.199744473368,2.3628494637495474,3,-128.58175978889358,True,ship
2025-01-04 01:00:00,pack,95.1763659176106,250.11726200727608,250.11726200727608,5947.258848383703,0.9999999960018754,49.99999960018755,250.11726200727608,5947.258848383703,2.7790806580910603,3,-154.94089608966533,True,receive
2025-01-04 02:00:00,pack,102.181868859227,198.4501483391885,198.4501483391885,5850.9905689037405,0.9999999949609512,49.99999949609512,198.4501483391885,5850.9905689037405,2.2050016237131875,3,-96.26827947996208,True,ship
2025-01-04 03:00:00,pack,99.80393126397188,111.2155205837075,111.2155205837075,5839.5789795840055,0.9999999910084494,49.99999910084494,111.2155205837075,5839.5789795840055,1.235727992755328,2,-11.411589319734958,True,ship
2025-01-04 04:00:00,pack,93.54994085343712,162.95439240248157,162.95439240248157,5770.1745280349605,0.9999999938633136,49.99999938633138,162.95439240248157,5770.1745280349605,1.810604339909747,2,-69.404451549045,True,receive
2025-01-04 05:00:00,pack,100.11766798426572,182.8669812582808,182.8669812582808,5687.425214760945,0.9999999945315444,49.99999945315444,182.8669812582808,5687.425214760945,2.0318553247380606,3,-82.74931327401555,True,receive
2025-01-04 06:00:00,pack,71.06872009705248,139.3454083068956,139.3454083068956,5619.148526551102,0.9999999928235884,49.99999928235886,139.3454083068956,5619.148526551102,1.5482822973179255,2,-68.27668820984309,True,ship
2025-01-04 07:00:00,pack,94.68314086101424,180.6577338545077,180.6577338545077,5533.1739335576085,0.999999994464671,49.99999944646711,180.6577338545077,5533.1739335576085,2.0073081316355514,3,-85.97459299349339,True,receive
2025-01-04 08:00:00,pack,91.69671808054676,144.67868477736522,144.67868477736522,5480.19196686079,0.999999993088132,49.9999993088132,144.67868477736522,5480.19196686079,1.607540924109159,2,-52.981966696818745,True,receive
2025-01-04 09:00:00,pack,116.97284961402136,129.51260951957622,129.51260951957622,5467.652206955235,0.999999992278744,49.99999922787442,129.51260951957622,5467.652206955235,1.439028978672747,2,-12.539759905555002,True,receive
2025-01-04 10:00:00,pack,160.6235246613,173.43270648007766,173.43270648007766,5454.843025136457,0.9999999942340748,49.9999994234075,173.43270648007766,5454.843025136457,1.9270300505894176,2,-12.809181818777688,True,ship
2025-01-04 11:00:00,pack,174.0441640201174,202.82579237074668,202.82579237074668,5426.061396785827,0.9999999950696606,49.99999950696606,202.82579237074668,5426.061396785827,2.253619890190298,3,-28.781628350629944,True,receive
2025-01-04 12:00:00,pack,167.24066300252196,207.7145549410916,207.7145549410916,5385.587504847257,0.9999999951857008,49.9999995185701,207.7145549410916,5385.587504847257,2.30793947370169,3,-40.47389193856998,True,receive
2025-01-04 13:00:00,pack,141.58087212140185,194.4060406443211,194.4060406443211,5332.762336324337,0.999999994856127,49.99999948561271,194.4060406443211,5332.762336324337,2.1600670942694893,3,-52.82516852291974,True,receive
2025-01-04 14:00:00,pack,196.2106358004272,157.97783947493016,157.97783947493016,5370.995132649835,0.9999999936699984,49.99999936699983,157.97783947493016,5370.995132649835,1.755309307995787,2,38.232796325497475,True,pick
2025-01-04 15:00:00,pack,184.6441959836658,232.5826430134977,232.5826430134977,5323.056685620003,0.9999999957004532,49.99999957004532,232.5826430134977,5323.056685620003,2.584251560324957,3,-47.93844702983188,True,pick
2025-01-04 16:00:00,pack,179.11746812274262,220.1799950962473,220.1799950962473,5281.994158646498,0.9999999954582612,49.99999954582614,220.1799950962473,5281.994158646498,2.4464443627755883,3,-41.062526973504646,True,ship
2025-01-04 17:00:00,pack,164.89172514645074,161.63440777162575,161.63440777162575,5285.251476021324,0.9999999938131984,49.99999938131985,161.63440777162575,5285.251476021324,1.79593784417431,2,3.257317374826016,True,receive
2025-01-04 18:00:00,pack,193.33476741335,154.39834219868757,154.39834219868757,5324.187901235986,0.9999999935232464,49.99999935232466,154.39834219868757,5324.187901235987,1.7155371164794495,2,38.93642521466154,True,receive
2025-01-04 19:00:00,pack,148.7466855664244,168.42160461493475,168.42160461493475,5304.512982187475,0.9999999940625196,49.99999940625195,168.42160461493475,5304.512982187475,1.8713511415953727,2,-19.674919048510674,True,receive
2025-01-04 20:00:00,pack,97.5731303587933,171.9267172725957,171.9267172725957,5230.159395273673,0.9999999941835684,49.99999941835685,171.9267172725957,5230.159395273673,1.9102968373588765,2,-74.35358691380225,True,receive
2025-01-04 21:00:00,pack,119.29818127790116,180.76734931161425,180.76734931161425,5168.690227239959,0.9999999944680276,49.99999944680276,180.76734931161425,5168.690227239959,2.0085260811454244,3,-61.469168033713686,True,receive
2025-01-04 22:00:00,pack,92.93886274322152,167.52750391939946,167.52750391939946,5094.101586063782,0.999999994030831,49.9999994030831,167.52750391939946,5094.101586063782,1.861416689533142,2,-74.58864117617759,True,receive
2025-01-04 23:00:00,pack,81.6370177349627,163.90418835761622,163.90418835761622,5011.834415441128,0.9999999938988748,49.99999938988748,163.90418835761622,5011.834415441128,1.8211576281828727,2,-82.2671706226538,True,receive
2025-01-05 00:00:00,pack,88.13192113513435,188.38990868596449,188.38990868596449,4911.576427890298,0.99999999469186,49.99999946918601,188.38990868596449,4911.576427890298,2.0932211843638147,3,-100.25798755082997,True,receive
2025-01-05 01:00:00,pack,81.39775759416912,205.52142076000823,205.52142076000823,4787.452764724459,0.9999999951343272,49.99999951343271,205.52142076000823,4787.452764724459,2.2835713164048546,3,-124.12366316583939,True,receive
2025-01-05 02:00:00,pack,84.58577968998071,230.33247171854296,230.33247171854296,4641.706072695896,0.9999999956584498,49.99999956584497,230.33247171854296,4641.706072695896,2.559249657325481,3,-145.7466920285624,True,pick
2025-01-05 03:00:00,pack,93.75202105057528,205.48458227535943,205.48458227535943,4529.973511471112,0.9999999951334548,49.999999513345486,205.48458227535943,4529.973511471112,2.283161999913305,3,-111.73256122478415,True,pick
2025-01-05 04:00:00,pack,89.17433056371996,226.7893912012292,226.7893912012292,4392.358450833603,0.9999999955906228,49.99999955906228,226.7893912012292,4392.358450833603,2.5198820964594124,3,-137.6150606375095,True,pack
2025-01-05 05:00:00,pack,109.95372068005815,252.2592792131273,252.2592792131273,4250.052892300533,0.9999999960358248,49.99999960358249,252.2592792131273,4250.052892300533,2.802880849002739,3,-142.30555853306942,True,receive
2025-01-05 06:00:00,pack,87.30266523035333,199.5127093906014,199.5127093906014,4137.842848140285,0.999999994987788,49.999999498778806,199.5127093906014,4137.842848140285,2.216807857486595,3,-112.21004416024789,True,receive
2025-01-05 07:00:00,pack,102.74901951614186,169.47655192167798,169.47655192167798,4071.115315734749,0.9999999940994788,49.99999940994789,169.47655192167798,4071.115315734749,1.8830727782067245,2,-66.7275324055363,True,pick
2025-01-05 08:00:00,pack,90.77753332021986,219.29694830083977,219.29694830083977,3942.595900754129,0.9999999954399732,49.99999954399732,219.29694830083977,3942.595900754129,2.4366327318245227,3,-128.51941498061979,True,receive
2025-01-05 09:00:00,pack,93.1920975526838,144.6315069190594,144.6315069190594,3891.156491387753,0.9999999930858772,49.99999930858774,144.6315069190594,3891.156491387753,1.607016725689363,2,-51.43940936637637,True,pick
2025-01-05 10:00:00,pack,178.76053348846827,195.5968055548018,195.5968055548018,3874.32021932142,0.999999994887442,49.999999488744216,195.5968055548018,3874.3202193214192,2.173297815350044,3,-16.83627206633264,True,pick
2025-01-05 11:00:00,pack,158.0792179507974,164.9202722839209,164.9202722839209,3867.479164988296,0.999999993936464,49.99999939364642,164.9202722839209,3867.479164988297,1.832447449460816,2,-6.841054333124248,True,pick
2025-01-05 12:00:00,pack,176.49496473387802,169.09636321333,169.09636321333,3874.8777665088446,0.9999999940862124,49.99999940862124,169.09636321333,3874.877766508844,1.8788484592720167,2,7.398601520548709,True,pick
2025-01-05 13:00:00,pack,203.3090751865882,171.795293282548,171.795293282548,3906.391548412885,0.9999999941791188,49.99999941791188,171.795293282548,3906.391548412885,1.908836570819016,2,31.51378190404057,True,pick
2025-01-05 14:00:00,pack,143.07190976473674,184.12778850774365,184.12778850774365,3865.335669669878,0.9999999945689892,49.99999945689893,184.12778850774365,3865.335669669878,2.0458642940208818,3,-41.05587874300727,True,pick
2025-01-05 15:00:00,pack,168.70241146173652,191.39464101447336,191.39464101447336,3842.643440117141,0.9999999947751932,49.99999947751934,191.39464101447336,3842.643440117141,2.1266070987540697,3,-22.69222955273699,True,pick
2025-01-05 16:00:00,pack,173.16991932981847,209.9841913662152,209.9841913662152,3805.829168080744,0.9999999952377367,49.99999952377368,209.9841913662152,3805.829168080744,2.3331576559228613,3,-36.81427203639714,True,receive
2025-01-05 17:00:00,pack,177.48051628394887,172.6848662901426,172.6848662901426,3810.624818074551,0.9999999942091048,49.99999942091048,172.6848662901426,3810.62481807455,1.918720715238021,2,4.795649993807274,True,pick
2025-01-05 18:00:00,pack,147.1885500032725,212.5784833756719,212.5784833756719,3745.2348847021512,0.999999995295855,49.99999952958551,212.5784833756719,3745.234884702152,2.36198312237432,3,-65.38993337239981,True,pick
2025-01-05 19:00:00,pack,153.6628595300796,200.3126071161392,200.3126071161392,3698.585137116092,0.999999995007803,49.99999950078031,200.3126071161392,3698.585137116092,2.225695609893817,3,-46.64974758605922,True,pick
2025-01-05 20:00:00,pack,102.95151144943894,195.840887889846,195.840887889846,3605.6957606756846,0.999999994893814,49.99999948938141,195.840887889846,3605.695760675685,2.176009841264846,3,-92.88937644040743,True,pick
2025-01-05 21:00:00,pack,90.45842830784608,251.89498910971147,251.89498910971147,3444.2591998738194,0.9999999960300916,49.99999960300918,251.89498910971147,3444.2591998738194,2.798833181231981,3,-161.4365608018652,True,pack
2025-01-05 22:00:00,pack,101.8148234159044,241.03324386136688,241.03324386136688,3305.040779428357,0.9999999958511948,49.99999958511948,241.03324386136688,3305.040779428357,2.6781471242579973,3,-139.21842044546247,True,pack
2025-01-05 23:00:00,pack,97.7960907282334,194.66748426709887,194.66748426709887,3208.1693858894914,0.9999999948630354,49.99999948630354,194.66748426709887,3208.1693858894914,2.162972023379188,3,-96.8713935388655,True,pick
2025-01-06 00:00:00,pack,227.2536626911939,183.8131150107233,183.8131150107233,3251.609933569962,0.9999999945596918,49.99999945596919,183.8131150107233,3251.609933569962,2.0423679218706163,3,43.440547680470445,True,receive
2025-01-06 01:00:00,pack,250.88276202778783,220.35797283770748,220.35797283770748,3282.134722760042,0.9999999954619296,49.99999954619297,220.35797283770748,3282.134722760042,2.4484218932142845,3,30.524789190080355,True,pack
2025-01-06 02:00:00,pack,238.893707604697,251.84535211006,251.84535211006,3269.183078254679,0.9999999960293092,49.99999960293094,251.84535211006,3269.183078254679,2.798281659019759,3,-12.95164450536322,True,receive
2025-01-06 03:00:00,pack,230.26305899733964,174.99505416388527,174.99505416388527,3324.451083088133,0.9999999942855528,49.9999994285553,174.99505416388527,3324.451083088133,1.944389469105509,2,55.26800483345414,True,receive
2025-01-06 04:00:00,pack,266.39823647118016,168.81861524345143,168.81861524345143,3422.030704315862,0.9999999940764828,49.99999940764827,168.81861524345143,3422.030704315862,1.8757623707521007,2,97.5796212277287,True,pick
2025-01-06 05:00:00,pack,227.47551239113548,188.13116443044265,188.13116443044265,3461.3750522765545,0.9999999946845596,49.99999946845597,188.13116443044265,3461.3750522765545,2.0903462482232933,3,39.34434796069263,True,receive
2025-01-06 06:00:00,pack,204.4615442420265,171.65305623947464,171.65305623947464,3494.183540279106,0.9999999941742954,49.99999941742955,171.65305623947464,3494.183540279106,1.907256159246872,2,32.80848800255171,True,receive
2025-01-06 07:00:00,pack,261.8710274345104,188.93403412679007,188.93403412679007,3567.1205335868262,0.9999999947071474,49.99999947071474,188.93403412679007,3567.1205335868262,2.099267022528034,3,72.93699330772006,True,receive
2025-01-06 08:00:00,pack,217.0692915493417,169.84975127561634,169.84975127561634,3614.340073860552,0.9999999941124436,49.99999941124436,169.84975127561634,3614.340073860552,1.8872194376488545,2,47.21954027372567,True,receive
2025-01-06 09:00:00,pack,237.44859226666424,233.17114574332416,233.17114574332416,3618.617520383892,0.9999999957113048,49.99999957113047,233.17114574332416,3618.617520383892,2.5907904794725964,3,4.2774465233401315,True,ship
2025-01-06 10:00:00,pack,452.5555945661155,155.7625118201246,155.7625118201246,3915.4106031298825,0.99999999357997,49.99999935799701,155.7625118201246,3915.410603129883,1.7306945565492229,2,296.79308274599043,True,pick
2025-01-06 11:00:00,pack,377.2285254868015,163.55571317547597,163.55571317547597,4129.083415441208,0.9999999938858756,49.999999388587554,163.55571317547597,4129.083415441208,1.81728568175767,2,213.6728123113253,True,receive
